yearID,round,playerID,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
2024,ALWC2,kjershe01,BAL,AL,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,WS,klubeco01,CLE,AL,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,ALCS,klubeco01,CLE,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALDS2,klubeco01,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALDS1,klubeco01,CLE,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ALDS2,klubeco01,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,ALWC1,klubeco01,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLDS2,knackla01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLCS,knackla01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,WS,knackla01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NLCS,knebeco01,MIL,NL,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,NLDS1,knebeco01,MIL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,NLDS2,knebeco01,LAN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,NLWC,knebeco01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,NLCS,knebeco01,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLWC1,koenija01,MIL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NLDS1,kolarad01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,WS,kolarad01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLDS1,kolarad01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLCS,kolarad01,LAN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NLDS1,kontoge01,SFN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,ALDS1,kopecmi01,CHA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLDS2,kopecmi01,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLCS,kopecmi01,LAN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,WS,kopecmi01,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NLDS1,kratzer01,MIL,NL,2,8,1,5,1,0,0,2,0,0,0,1,0,0,0,0,1
2018,NLCS,kratzer01,MIL,NL,7,16,1,2,1,0,0,1,0,0,1,5,0,1,0,0,0
2023,ALDS1,kremede01,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,ALWC1,kwanst01,CLE,AL,2,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,ALDS1,kwanst01,CLE,AL,5,21,4,9,1,0,1,2,1,0,1,1,0,0,0,0,0
2024,ALDS1,kwanst01,CLE,AL,5,21,6,11,1,0,0,0,1,0,2,3,0,0,0,0,0
2024,ALCS,kwanst01,CLE,AL,5,21,4,5,0,0,0,2,1,0,4,1,0,0,0,0,1
2015,NLDS1,lackejo01,SLN,NL,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,NLDS1,lackejo01,CHN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,NLCS,lackejo01,CHN,NL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,WS,lackejo01,CHN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,NLCS,lackejo01,CHN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NLCS,lagarju01,NYN,NL,4,6,2,2,0,0,0,0,1,0,0,2,0,0,1,0,0
2015,NLDS2,lagarju01,NYN,NL,4,7,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0
2015,WS,lagarju01,NYN,NL,5,10,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0
2017,NLDS1,lambja01,ARI,NL,3,8,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,NLWC,lambja01,ARI,NL,1,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALWC4,lambja01,OAK,AL,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALDS2,lambja01,OAK,AL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2015,NLCS,lasteto01,CHN,NL,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,NLDS1,lasteto01,CHN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,NLWC,lasteto01,CHN,NL,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,NLDS1,lasteto01,CHN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NLDS2,lasteto01,CHN,NL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,NLCS,lasteto01,CHN,NL,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,NLWC,lasteto01,CHN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALDS2,lasteto01,OAK,AL,4,16,2,5,1,0,1,2,0,0,1,1,0,1,0,0,1
2020,ALWC4,lasteto01,OAK,AL,3,11,3,3,0,0,0,0,0,0,1,2,0,0,0,0,0
2021,NLDS2,lasteto01,SFN,NL,5,9,1,3,0,0,0,0,0,0,2,2,0,0,0,0,0
2021,NLDS1,lauerer01,MIL,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,ALWC,laurera01,OAK,AL,1,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2019,ALWC,laurera01,OAK,AL,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2020,ALDS2,laurera01,OAK,AL,4,15,3,3,1,0,2,4,0,0,1,3,0,0,0,0,1
2020,ALWC4,laurera01,OAK,AL,3,11,1,2,0,0,0,1,0,0,0,4,0,0,0,0,0
2024,NLWC2,laurera01,ATL,NL,2,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2016,NLDS1,lawde01,SFN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLCS,lawlajo01,ARI,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLDS2,lawlajo01,ARI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,WS,lawlajo01,ARI,NL,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,ALCS,leclejo01,TEX,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALDS1,leclejo01,TEX,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALWC1,leclejo01,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,WS,leclejo01,TEX,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,WS,leedy01,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,NLCS,leedy01,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,NLDS1,leedy01,ATL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLWC2,leedy01,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,ALCS,leitema02,NYA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,WS,leitema02,NYA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NLWC,lemahdj01,COL,NL,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2018,NLDS1,lemahdj01,COL,NL,3,9,0,2,1,0,0,0,0,1,3,2,0,0,0,0,0
2018,NLWC,lemahdj01,COL,NL,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2019,ALCS,lemahdj01,NYA,AL,6,26,6,9,1,0,2,3,0,0,3,2,0,0,0,0,0
2019,ALDS2,lemahdj01,NYA,AL,3,14,4,4,2,0,1,4,0,0,1,4,0,0,0,0,0
2020,ALDS1,lemahdj01,NYA,AL,5,22,3,6,0,0,0,2,0,0,2,3,0,0,0,1,1
2020,ALWC2,lemahdj01,NYA,AL,2,10,1,3,0,0,0,2,0,0,1,1,0,0,0,0,0
2021,NLDS2,leonedo01,SFN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALDS2,leonsa01,BOS,AL,3,10,1,1,0,0,1,1,0,0,1,5,0,0,0,0,0
2017,ALDS2,leonsa01,BOS,AL,2,8,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0
2018,ALCS,leonsa01,BOS,AL,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,ALDS1,leonsa01,BOS,AL,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,WS,leonsa01,BOS,AL,3,6,0,3,1,0,0,0,0,0,1,3,0,0,0,0,0
2020,ALWC2,leonsa01,CLE,AL,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NLDS1,lestejo01,CHN,NL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NLCS,lestejo01,CHN,NL,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2016,NLDS1,lestejo01,CHN,NL,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2016,NLCS,lestejo01,CHN,NL,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2016,WS,lestejo01,CHN,NL,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,NLCS,lestejo01,CHN,NL,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,NLDS2,lestejo01,CHN,NL,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,NLWC,lestejo01,CHN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,ALDS2,lewisco01,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALDS1,lewisco01,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALDS2,lewisro02,MIN,AL,2,9,2,2,0,0,1,1,0,0,1,4,0,0,0,0,1
2023,ALWC2,lewisro02,MIN,AL,2,6,3,2,0,0,2,3,0,0,2,1,0,0,0,0,1
2017,NLDS2,lindad01,WAS,NL,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,WS,lindofr01,CLE,AL,7,27,2,8,1,0,0,2,1,2,3,6,0,0,0,0,1
2016,ALCS,lindofr01,CLE,AL,5,19,2,7,1,0,1,3,0,1,1,5,0,0,0,0,0
2016,ALDS2,lindofr01,CLE,AL,3,12,1,3,1,0,1,1,0,0,0,5,0,0,0,0,0
2017,ALDS1,lindofr01,CLE,AL,5,18,2,2,0,0,1,4,0,0,4,6,2,0,0,0,1
2018,ALDS2,lindofr01,CLE,AL,3,11,3,4,0,0,2,2,0,0,0,2,0,0,1,0,0
2020,ALWC2,lindofr01,CLE,AL,2,8,1,1,1,0,0,0,0,0,1,3,0,0,0,0,1
2022,NLWC1,lindofr01,NYN,NL,3,10,2,2,0,0,1,1,1,0,1,2,0,1,0,0,0
2024,NLDS1,lindofr01,NYN,NL,4,18,4,5,2,0,1,5,0,0,2,6,0,0,0,0,0
2024,NLCS,lindofr01,NYN,NL,6,24,5,7,0,1,1,2,0,0,4,6,1,0,0,0,0
2024,NLWC1,lindofr01,NYN,NL,3,9,2,2,1,0,0,1,0,0,4,1,1,0,0,1,0
2016,ALWC,liriafr01,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALDS1,liriafr01,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,WS,liriafr01,HOU,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALDS2,liriafr01,HOU,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALCS,liriafr01,HOU,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ALDS2,litteza01,MIN,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,NLDS2,litteza01,SFN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALWC1,litteza01,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,ALCS,livelbe01,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ALDS2,loaisjo01,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ALCS,loaisjo01,NYA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALWC2,loaisjo01,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALDS1,loaisjo01,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,ALWC,loaisjo01,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,ALCS,loaisjo01,NYA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,ALDS1,loaisjo01,NYA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NLDS2,lobatjo01,WAS,NL,4,9,1,2,0,0,1,3,0,0,0,2,0,0,0,0,1
2017,NLDS2,lobatjo01,WAS,NL,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,ALDS1,locasti01,NYA,AL,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022,ALCS,locasti01,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLDS2,lockrbr01,SDN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NLWC,loneyja01,NYN,NL,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2021,NLDS2,longoev01,SFN,NL,5,17,2,2,0,0,1,1,0,0,0,4,0,0,0,0,1
2023,NLCS,longoev01,ARI,NL,7,19,1,2,1,0,0,1,0,0,3,9,0,0,0,0,1
2023,NLDS2,longoev01,ARI,NL,3,10,0,2,1,0,0,2,0,0,0,5,0,1,0,1,0
2023,NLWC1,longoev01,ARI,NL,2,8,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
2023,WS,longoev01,ARI,NL,4,11,2,3,1,0,0,1,0,0,0,4,0,0,1,0,0
2024,ALDS2,longsa01,KCA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,ALWC2,longsa01,KCA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NLDS1,lopezja02,SFN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLDS1,lopezni01,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLDS2,lopezpa01,MIA,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALDS2,lopezpa01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALWC2,lopezpa01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NLDS2,lopezre01,WAS,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,ALDS1,lopezre01,CHA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLWC4,lorenmi01,CIN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLCS,lorenmi01,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLDS1,lorenmi01,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,ALDS2,lorenmi01,KCA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ALDS2,loupaa01,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ALCS,loupaa01,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,WS,loupaa01,TBA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALWC1,loupaa01,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALCS,loupaa01,TBA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ALDS1,lowebr01,TBA,AL,4,16,1,4,1,0,1,1,0,0,1,8,0,0,0,0,0
2019,ALWC,lowebr01,TBA,AL,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020,ALCS,lowebr01,TBA,AL,7,26,4,4,0,0,1,1,0,0,1,10,0,0,0,0,1
2020,ALWC1,lowebr01,TBA,AL,2,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,ALDS1,lowebr01,TBA,AL,5,18,0,0,0,0,0,1,0,0,4,7,0,0,0,0,1
2020,WS,lowebr01,TBA,AL,6,24,3,3,0,0,3,6,0,0,1,10,0,0,0,0,0
2021,ALDS2,lowebr01,TBA,AL,4,18,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
2023,ALWC1,lowejo01,TBA,AL,2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,ALCS,lowema01,TOR,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ALDS2,lowema01,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALWC1,lowena01,TBA,AL,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2023,ALCS,lowena01,TEX,AL,4,16,1,3,0,0,1,3,0,0,1,7,0,0,0,0,0
2023,ALDS1,lowena01,TEX,AL,3,12,2,2,0,0,1,1,0,0,1,6,0,0,0,0,0
2023,ALWC1,lowena01,TEX,AL,2,10,1,2,0,0,0,1,0,0,0,3,0,0,0,0,0
2023,WS,lowena01,TEX,AL,5,17,3,3,1,0,0,0,0,0,3,2,0,0,0,0,0
2015,ALWC,lowrije01,HOU,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ALDS1,lowrije01,HOU,AL,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,ALWC,lowrije01,OAK,AL,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,ALDS1,lucrojo01,TEX,AL,3,12,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,NLWC,lucrojo01,COL,NL,1,3,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0
2018,ALWC,lucrojo01,OAK,AL,1,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2022,NLWC1,lugose01,NYN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,ALDS2,lugose01,KCA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,ALWC2,lugose01,KCA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALWC2,luplojo01,CLE,AL,1,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0
2021,ALDS2,luplojo01,TBA,AL,4,7,2,2,1,0,1,4,0,0,1,4,0,0,0,0,0
2019,NLDS1,luxga01,LAN,NL,4,9,1,2,0,0,1,1,0,0,1,6,0,0,0,0,0
2020,NLDS1,luxga01,LAN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,NLCS,luxga01,LAN,NL,3,5,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0
2021,NLDS2,luxga01,LAN,NL,5,9,1,3,0,0,0,0,0,0,2,2,0,0,0,0,0
2021,NLWC,luxga01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,NLDS2,luxga01,LAN,NL,4,13,0,3,1,0,0,1,0,0,0,5,0,0,0,0,1
2024,NLDS2,luxga01,LAN,NL,5,18,3,5,0,0,1,3,0,0,1,2,0,0,0,1,0
2024,NLCS,luxga01,LAN,NL,3,6,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2024,WS,luxga01,LAN,NL,4,10,1,1,1,0,0,1,1,0,3,3,0,1,0,1,0
2019,ALWC,luzarje01,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALDS2,luzarje01,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALWC4,luzarje01,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLWC2,luzarje01,MIA,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NLDS1,lynnla01,SLN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ALDS1,lynnla01,NYA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,ALDS1,lynnla01,CHA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLDS2,lynnla01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ALDS2,lyonsty01,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ALCS,lyonsty01,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALWC,machama01,BAL,AL,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NLCS,machama01,LAN,NL,7,27,5,8,1,0,1,3,1,0,2,6,1,1,0,0,3
2018,WS,machama01,LAN,NL,5,22,2,4,0,0,0,3,0,0,1,5,1,0,0,1,0
2018,NLDS2,machama01,LAN,NL,4,17,2,3,1,0,2,6,0,0,1,7,0,0,0,0,1
2020,NLDS1,machama01,SDN,NL,3,12,2,2,0,0,1,1,0,0,1,2,0,0,0,0,0
2020,NLWC2,machama01,SDN,NL,3,14,1,2,0,0,1,1,0,0,0,2,0,0,0,0,1
2022,NLDS2,machama01,SDN,NL,4,14,1,5,1,0,1,2,0,0,3,5,0,0,0,0,0
2022,NLWC1,machama01,SDN,NL,3,13,1,3,1,0,1,3,0,0,1,6,0,0,0,0,0
2022,NLCS,machama01,SDN,NL,5,21,2,5,1,0,2,2,0,0,0,6,0,0,0,0,0
2024,NLDS2,machama01,SDN,NL,5,21,3,4,0,0,1,2,0,0,0,6,0,0,0,0,1
2024,NLWC2,machama01,SDN,NL,2,7,1,1,1,0,0,2,0,0,0,3,0,0,0,0,1
2024,ALDS1,maddety01,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALDS2,maddoau01,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALWC4,madrini01,CHA,AL,3,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,WS,madsory01,KCA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ALDS1,madsory01,KCA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ALCS,madsory01,KCA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NLDS2,madsory01,WAS,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NLCS,madsory01,LAN,NL,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,NLDS2,madsory01,LAN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,WS,madsory01,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NLDS2,maedake01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NLCS,maedake01,LAN,NL,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,WS,maedake01,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NLDS1,maedake01,LAN,NL,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NLCS,maedake01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NLCS,maedake01,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,WS,maedake01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NLDS2,maedake01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NLDS1,maedake01,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALWC3,maedake01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALDS2,maedake01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,NLDS1,mailelu01,MIL,NL,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2022,ALDS1,mailelu01,CLE,AL,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,ALWC1,mailelu01,CLE,AL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,ALDS2,maldoma01,HOU,AL,3,8,1,1,0,0,1,1,0,0,0,4,0,0,1,0,1
2018,ALCS,maldoma01,HOU,AL,4,11,2,1,1,0,0,0,0,0,0,3,0,1,0,0,1
2019,WS,maldoma01,HOU,AL,3,7,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0
2019,ALCS,maldoma01,HOU,AL,2,8,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0
2019,ALDS1,maldoma01,HOU,AL,2,5,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
2020,ALCS,maldoma01,HOU,AL,7,14,3,3,2,0,0,0,0,0,4,7,0,0,1,0,0
2020,ALDS2,maldoma01,HOU,AL,4,14,3,2,0,0,1,1,0,0,0,8,0,1,0,0,0
2020,ALWC3,maldoma01,HOU,AL,2,7,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
2021,ALDS1,maldoma01,HOU,AL,4,15,1,1,0,0,0,1,0,0,0,6,0,0,1,0,1
2021,ALCS,maldoma01,HOU,AL,6,14,0,1,0,0,0,0,0,0,1,4,0,2,0,0,0
2021,WS,maldoma01,HOU,AL,6,17,1,4,0,0,0,4,0,0,1,6,0,0,0,1,0
2022,ALCS,maldoma01,HOU,AL,3,7,2,2,1,0,0,1,0,0,2,2,0,1,0,0,0
2022,ALDS2,maldoma01,HOU,AL,3,7,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
2022,WS,maldoma01,HOU,AL,5,15,0,3,0,0,0,1,0,0,0,4,0,1,0,0,0
2023,ALCS,maldoma01,HOU,AL,4,6,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0
2023,ALDS2,maldoma01,HOU,AL,2,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
