playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
castrmi01,2023,NLDS2,ARI,NL,0,0,1,0,0,0,0,3,1,2,0,2,1,0.25,18,0,0,0,0,6,0,2,0,0,0
castrmi01,2023,NLWC1,ARI,NL,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
castrmi01,2023,WS,ARI,NL,0,1,3,0,0,0,0,3,4,4,1,1,0,0.571,36,0,1,0,0,8,1,4,0,0,0
ceasedy01,2020,ALWC4,CHA,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
ceasedy01,2021,ALDS1,CHA,AL,0,0,1,1,0,0,0,5,2,3,0,3,2,0.286,16.2,0,0,0,0,10,0,3,0,0,0
ceasedy01,2024,NLDS2,SDN,NL,0,1,2,2,0,0,0,15,10,8,2,3,6,0.4,14.4,0,0,0,0,28,0,8,0,0,0
ceccosl01,2023,NLCS,ARI,NL,0,0,2,0,0,0,0,6,2,0,0,0,1,0.333,0,0,0,0,0,6,1,0,0,0,1
cecilbr01,2015,ALDS2,TOR,AL,0,0,2,0,0,0,0,6,1,0,0,1,2,0.2,0,0,0,0,0,7,0,0,1,0,0
cecilbr01,2016,ALCS,TOR,AL,0,0,3,0,0,0,0,10,0,0,0,1,4,0,0,0,0,0,0,10,0,0,0,0,0
cecilbr01,2016,ALDS1,TOR,AL,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
cecilbr01,2016,ALWC,TOR,AL,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
cedenxa01,2018,NLCS,MIL,NL,0,0,4,0,0,0,0,3,3,2,0,1,1,0.5,18,1,0,0,0,7,0,2,0,0,0
cessalu01,2019,ALCS,NYA,AL,0,0,2,0,0,0,0,12,2,0,0,0,4,0.154,0,0,0,1,0,14,1,0,0,0,1
cessalu01,2020,ALDS1,NYA,AL,0,0,2,0,0,0,0,6,1,1,0,2,2,0.143,4.5,0,0,0,0,9,1,1,0,0,0
cessalu01,2020,ALWC2,NYA,AL,0,0,1,0,0,0,0,6,2,1,0,1,1,0.25,4.5,0,0,0,0,9,1,1,0,0,0
chacijh01,2018,NLCS,MIL,NL,1,1,2,2,0,0,0,22,6,2,1,3,6,0.222,2.45,1,0,0,0,30,0,2,0,0,1
chacijh01,2018,NLDS1,MIL,NL,1,0,1,1,0,0,0,15,3,0,0,3,3,0.167,0,0,0,0,0,21,0,0,0,0,0
chafian01,2017,NLDS1,ARI,NL,0,0,2,0,0,0,0,1,2,1,0,0,0,1,27,0,0,0,0,2,1,1,0,0,0
chafian01,2017,NLWC,ARI,NL,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
chafian01,2020,NLWC3,CHN,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
chapmar01,2016,NLCS,CHN,NL,1,0,4,0,0,0,0,14,3,2,0,3,3,0.231,3.86,0,0,0,0,18,3,2,1,1,2
chapmar01,2016,NLDS1,CHN,NL,0,0,4,0,0,0,3,10,3,1,0,1,7,0.231,2.7,0,0,0,0,14,3,1,0,0,0
chapmar01,2016,WS,CHN,NL,1,0,5,0,0,0,1,23,5,3,1,2,11,0.185,3.52,0,0,1,0,30,3,3,0,0,1
chapmar01,2017,ALCS,NYA,AL,0,1,2,0,0,0,1,4,2,1,0,0,3,0.333,6.75,0,0,0,0,6,2,1,0,0,0
chapmar01,2017,ALDS1,NYA,AL,0,0,3,0,0,0,2,17,4,0,0,2,10,0.19,0,1,0,0,0,23,2,0,0,0,0
chapmar01,2017,ALWC,NYA,AL,0,0,1,0,0,0,0,3,1,0,0,0,3,0.25,0,0,0,0,0,4,1,0,0,0,0
chapmar01,2018,ALDS1,NYA,AL,0,0,2,0,0,0,0,6,0,0,0,1,2,0,0,0,0,0,0,6,2,0,0,0,1
chapmar01,2018,ALWC,NYA,AL,0,0,1,0,0,0,0,3,1,0,0,0,2,0.25,0,0,0,0,0,4,1,0,0,0,0
chapmar01,2019,ALCS,NYA,AL,0,1,3,0,0,0,1,8,1,2,1,2,5,0.111,6.75,0,0,0,0,11,2,2,0,0,0
chapmar01,2019,ALDS2,NYA,AL,0,0,2,0,0,0,1,8,1,0,0,2,4,0.111,0,0,0,0,0,11,2,0,0,0,0
chapmar01,2020,ALDS1,NYA,AL,0,1,2,0,0,0,1,8,1,1,1,1,4,0.111,3.38,0,0,0,0,10,2,1,0,0,0
chapmar01,2020,ALWC2,NYA,AL,1,0,1,0,0,0,0,6,1,0,0,0,4,0.143,0,0,0,0,0,7,1,0,0,0,1
chapmar01,2023,ALCS,TEX,AL,0,0,3,0,0,0,0,9,3,1,1,0,0,0.273,3,0,0,1,0,12,0,1,0,0,0
chapmar01,2023,ALDS1,TEX,AL,0,0,2,0,0,0,0,5,1,0,0,4,2,0.2,0,0,1,0,0,9,0,0,0,0,1
chapmar01,2023,ALWC1,TEX,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
chapmar01,2023,WS,TEX,AL,0,0,2,0,0,0,0,5,2,1,0,1,2,0.333,5.4,0,0,0,0,7,0,1,0,0,1
chargjt01,2021,ALDS2,TBA,AL,0,0,4,0,0,0,0,10,3,0,0,1,2,0.25,0,0,0,0,0,13,1,0,0,0,1
chargjt01,2023,NLWC2,MIA,NL,0,0,1,0,0,0,0,2,1,0,0,1,0,0.333,0,1,1,0,0,4,0,0,0,0,0
chaveje01,2018,NLWC,CHN,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.333,0,0,0,0,0,3,0,0,0,0,0
chaveje01,2021,NLCS,ATL,NL,0,0,3,1,0,0,0,8,2,0,0,1,0,0.2,0,1,0,0,0,11,1,0,0,0,0
chaveje01,2021,NLDS1,ATL,NL,0,0,2,0,0,0,0,5,1,0,0,1,2,0.2,0,0,0,0,0,7,0,0,1,0,0
chaveje01,2021,WS,ATL,NL,0,0,2,0,0,0,0,6,2,0,0,1,0,0.25,0,0,0,0,0,9,0,0,0,0,0
chaveje01,2022,NLDS1,ATL,NL,0,0,2,0,0,0,0,10,4,2,0,1,3,0.364,5.4,1,0,0,0,14,1,2,1,1,1
chaveje01,2024,NLWC2,ATL,NL,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0
cimbead01,2018,ALDS2,CLE,AL,0,0,2,0,0,0,0,6,2,1,0,1,0,0.286,4.5,0,0,0,1,8,1,1,0,0,0
cimbead01,2020,ALWC2,CLE,AL,0,0,1,0,0,0,0,2,2,3,0,1,0,0.667,40.5,0,0,0,0,5,0,3,0,1,0
cimbead01,2022,ALWC2,TOR,AL,0,0,2,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,5,2,0,0,0,0
cingrto01,2017,NLCS,LAN,NL,0,0,2,0,0,0,0,3,1,0,0,0,1,0.25,0,0,0,1,0,5,0,0,0,0,0
cingrto01,2017,NLDS1,LAN,NL,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
cingrto01,2017,WS,LAN,NL,0,0,3,0,0,0,0,9,2,1,1,2,2,0.2,3,2,0,0,0,12,0,1,0,0,1
cishest01,2018,NLWC,CHN,NL,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
civalaa01,2022,ALDS1,CLE,AL,0,1,1,1,0,0,0,1,2,3,1,1,1,0.667,81,0,0,1,0,5,0,3,0,0,0
civalaa01,2024,NLWC1,MIL,NL,0,0,1,0,0,0,0,9,0,0,0,1,2,0,0,0,0,0,0,10,1,0,0,0,0
claseem01,2022,ALDS1,CLE,AL,1,0,2,0,0,0,0,11,1,0,0,2,4,0.083,0,0,0,1,0,15,2,0,0,0,0
claseem01,2022,ALWC1,CLE,AL,0,0,2,0,0,0,1,7,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0
claseem01,2024,ALCS,CLE,AL,0,1,3,0,0,0,0,7,7,4,2,1,2,0.467,15.43,1,0,0,0,16,1,4,0,0,0
claseem01,2024,ALDS1,CLE,AL,0,1,4,0,0,0,2,17,5,4,1,0,6,0.227,6.35,0,0,0,0,22,3,4,0,0,0
claudal01,2016,ALDS1,TEX,AL,0,0,2,0,0,0,0,15,3,0,0,3,0,0.2,0,0,0,0,0,18,0,0,0,0,3
cleavga01,2022,ALWC1,TBA,AL,0,0,2,0,0,0,0,7,1,0,0,0,6,0.125,0,0,0,0,0,8,1,0,0,0,0
clevimi01,2016,ALCS,CLE,AL,0,0,1,0,0,0,0,5,1,1,0,1,1,0.2,5.4,0,1,0,0,7,1,1,0,1,0
clevimi01,2016,WS,CLE,AL,0,0,3,0,0,0,0,12,2,2,1,4,2,0.154,4.5,0,0,0,0,17,2,2,0,0,1
clevimi01,2017,ALDS1,CLE,AL,0,0,2,0,0,0,0,4,2,2,1,4,3,0.286,13.5,0,0,0,0,11,0,3,0,0,0
clevimi01,2018,ALDS2,CLE,AL,0,0,1,1,0,0,0,15,3,1,1,3,9,0.167,1.8,0,0,1,0,22,0,1,0,0,0
clevimi01,2020,NLDS1,SDN,NL,0,0,1,1,0,0,0,3,0,0,0,3,1,0,0,0,1,0,0,6,0,0,0,0,0
clevimi01,2022,NLCS,SDN,NL,0,0,1,1,0,0,0,0,3,3,1,1,0,1,,0,0,0,0,4,0,3,0,0,0
clevimi01,2022,NLDS2,SDN,NL,0,1,1,1,0,0,0,8,6,4,1,2,3,0.429,13.5,0,0,0,0,16,0,5,0,0,0
clippty01,2015,NLCS,NYN,NL,0,0,3,0,0,0,0,9,4,2,1,0,2,0.308,6,0,0,0,0,13,0,2,0,0,0
clippty01,2015,NLDS2,NYN,NL,0,0,2,0,0,0,0,5,2,1,0,0,0,0.286,5.4,0,0,0,0,7,0,1,0,0,0
clippty01,2015,WS,NYN,NL,0,1,3,0,0,0,0,6,1,2,0,3,2,0.143,9,0,1,0,0,10,0,2,0,0,0
cobbal01,2024,ALDS1,CLE,AL,0,1,1,1,0,0,0,9,3,2,0,1,2,0.273,6,1,0,0,0,13,0,2,0,1,0
cobbal01,2024,ALCS,CLE,AL,0,1,1,1,0,0,0,8,5,3,1,3,3,0.385,10.13,0,0,0,0,16,0,3,0,0,0
coleaj01,2020,ALWC1,TOR,AL,0,0,1,0,0,0,0,1,1,2,1,1,1,0.5,54,0,0,0,0,3,0,2,0,0,0
colege01,2015,NLWC,PIT,NL,0,1,1,1,0,0,0,15,6,4,2,1,4,0.3,7.2,0,0,0,0,21,0,4,0,0,1
colege01,2018,ALCS,HOU,AL,0,1,1,1,0,0,0,18,6,4,0,2,5,0.24,6,0,0,0,0,27,0,5,0,0,0
colege01,2018,ALDS2,HOU,AL,1,0,1,1,0,0,0,21,3,1,1,0,12,0.125,1.29,0,0,0,0,24,0,1,0,0,0
colege01,2019,ALCS,HOU,AL,1,0,1,1,0,0,0,21,4,0,0,5,7,0.16,0,0,0,0,0,30,0,0,0,0,0
colege01,2019,ALDS1,HOU,AL,2,0,2,2,0,0,0,47,6,1,1,3,25,0.118,0.57,0,0,0,0,54,0,1,0,0,1
colege01,2019,WS,HOU,AL,1,1,2,2,0,0,0,42,11,6,3,3,15,0.216,3.86,0,0,0,0,54,0,6,0,0,2
colege01,2020,ALDS1,NYA,AL,1,0,2,2,0,0,0,34,7,4,3,4,17,0.167,3.18,1,0,1,0,47,0,4,0,0,0
colege01,2020,ALWC2,NYA,AL,1,0,1,1,0,0,0,21,6,2,1,0,13,0.222,2.57,0,1,0,0,27,0,2,0,0,0
colege01,2021,ALWC,NYA,AL,0,1,1,1,0,0,0,6,4,3,2,2,3,0.4,13.5,0,0,0,0,12,0,3,0,0,0
colege01,2022,ALCS,NYA,AL,0,1,1,1,0,0,0,15,5,3,1,2,7,0.238,5.4,0,0,1,0,24,0,5,0,0,0
colege01,2022,ALDS1,NYA,AL,2,0,2,2,0,0,0,40,10,3,2,2,16,0.2,2.02,0,0,1,0,53,0,3,0,0,1
colege01,2024,ALDS2,NYA,AL,1,0,2,2,0,0,0,36,13,4,1,2,8,0.283,3,0,0,0,0,49,0,5,0,1,1
colege01,2024,ALCS,NYA,AL,0,0,1,1,0,0,0,13,6,2,0,4,4,0.333,4.15,0,0,0,0,23,0,2,0,1,0
colege01,2024,WS,NYA,AL,0,0,2,2,0,0,0,38,8,1,0,4,10,0.17,0.71,0,0,0,0,52,0,6,0,1,0
colomal01,2020,ALWC4,CHA,AL,0,0,2,0,0,0,1,6,0,0,0,1,1,0,0,0,0,0,0,7,2,0,0,0,0
colonba01,2015,NLCS,NYN,NL,1,0,1,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0
colonba01,2015,NLDS2,NYN,NL,0,0,3,0,0,0,0,12,3,2,1,0,5,0.214,4.5,0,0,0,0,14,0,2,0,0,2
colonba01,2015,WS,NYN,NL,0,1,3,0,0,0,0,10,4,0,0,3,1,0.308,0,3,0,0,0,18,2,1,1,1,0
corbipa01,2019,NLCS,WAS,NL,1,0,2,1,0,0,0,16,4,4,1,3,12,0.2,6.75,0,0,0,0,23,0,4,0,0,0
corbipa01,2019,NLDS1,WAS,NL,0,2,3,1,0,0,0,24,7,7,0,7,14,0.219,7.88,1,0,1,0,40,0,8,0,0,0
corbipa01,2019,WS,WAS,NL,1,1,3,1,0,0,0,30,10,4,1,2,10,0.263,3.6,0,0,0,0,40,0,4,0,0,2
cordeji01,2020,ALWC4,CHA,AL,0,0,2,0,0,0,0,11,1,0,0,1,2,0.091,0,0,0,0,0,12,0,0,0,0,1
cortene01,2022,ALCS,NYA,AL,0,0,1,1,0,0,0,6,2,3,1,3,2,0.25,13.5,0,0,0,0,11,0,3,0,0,0
cortene01,2022,ALDS1,NYA,AL,1,0,2,2,0,0,0,30,9,3,1,4,5,0.243,2.7,0,0,0,0,42,0,3,0,1,0
cortene01,2024,WS,NYA,AL,0,0,2,0,0,0,0,6,1,2,1,1,1,0.143,9,1,0,0,0,8,1,2,0,0,1
couloda01,2023,ALDS1,BAL,AL,0,0,2,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0
couloda01,2024,ALWC2,BAL,AL,0,0,1,0,0,0,0,2,1,0,0,0,1,0.333,0,0,0,0,0,3,0,0,0,0,0
cousija01,2021,NLDS1,MIL,NL,0,0,1,0,0,0,0,3,1,0,0,1,1,0.25,0,1,1,0,0,5,1,0,0,0,0
cousija01,2024,ALDS2,NYA,AL,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
cousija01,2024,WS,NYA,AL,0,1,3,0,0,0,0,7,4,3,0,1,1,0.4,11.57,0,0,1,0,12,0,3,0,0,0
cousija01,2024,ALCS,NYA,AL,0,0,2,0,0,0,0,7,2,2,0,2,6,0.222,7.71,0,0,0,0,11,0,2,0,0,0
crochga01,2020,ALWC4,CHA,AL,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
crochga01,2021,ALDS1,CHA,AL,0,0,3,0,0,0,0,7,5,0,0,1,4,0.455,0,0,0,0,0,12,0,0,0,0,1
cuetojo01,2015,ALCS,KCA,AL,0,1,1,1,0,0,0,6,6,8,1,4,2,0.5,36,0,0,1,0,17,0,8,0,0,0
cuetojo01,2015,ALDS1,KCA,AL,1,0,2,2,0,0,0,42,9,6,2,3,13,0.18,3.86,0,0,0,0,53,0,6,0,0,1
cuetojo01,2015,WS,KCA,AL,1,0,1,1,1,0,0,27,2,1,0,3,4,0.071,1,0,0,0,0,31,0,1,0,0,1
cuetojo01,2016,NLDS1,SFN,NL,0,1,1,1,1,0,0,24,3,1,1,0,10,0.111,1.12,0,0,0,0,27,0,1,0,0,0
curtijo02,2020,ALCS,TBA,AL,0,0,4,1,0,0,0,13,4,1,1,2,4,0.25,2.08,0,0,0,0,18,1,1,0,0,0
curtijo02,2020,ALDS1,TBA,AL,0,0,2,0,0,0,0,7,6,5,1,2,2,0.462,19.29,0,0,0,0,15,0,5,0,0,0
curtijo02,2020,WS,TBA,AL,1,0,3,0,0,0,0,10,4,1,1,1,3,0.286,2.7,0,0,0,0,15,2,1,0,0,0
darviyu01,2016,ALDS1,TEX,AL,0,1,1,1,0,0,0,15,5,5,4,1,4,0.25,9,0,0,1,0,22,0,5,0,0,0
darviyu01,2017,NLCS,LAN,NL,1,0,1,1,0,0,0,19,6,1,1,1,7,0.25,1.42,0,0,0,0,25,0,1,0,0,1
darviyu01,2017,NLDS1,LAN,NL,1,0,1,1,0,0,0,15,2,1,1,0,7,0.118,1.8,0,0,1,0,18,0,1,0,0,0
darviyu01,2017,WS,LAN,NL,0,2,2,2,0,0,0,10,9,8,2,2,0,0.474,21.6,0,0,0,0,22,0,9,0,1,0
darviyu01,2020,NLWC3,CHN,NL,0,1,1,1,0,0,0,20,5,2,1,2,6,0.217,2.7,1,0,1,0,26,0,2,0,0,1
darviyu01,2022,NLCS,SDN,NL,0,1,2,2,0,0,0,39,7,4,3,4,12,0.159,2.77,0,1,2,0,50,0,4,0,0,2
darviyu01,2022,NLDS2,SDN,NL,1,0,1,1,0,0,0,15,7,3,3,2,7,0.333,5.4,0,0,0,0,23,0,3,0,0,0
darviyu01,2022,NLWC1,SDN,NL,1,0,1,1,0,0,0,21,6,1,1,0,4,0.222,1.29,0,0,1,0,28,0,1,0,0,0
darviyu01,2024,NLDS2,SDN,NL,1,1,2,2,0,0,0,41,6,3,2,3,7,0.136,1.98,0,0,0,0,48,0,3,0,1,1
davidtu01,2021,WS,ATL,NL,0,0,1,1,0,0,0,6,2,2,0,3,1,0.286,9,0,0,0,0,11,0,4,0,1,1
davieza01,2018,NLCS,MIL,NL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.25,0,0,0,0,0,4,1,0,0,0,0
davieza01,2020,NLDS1,SDN,NL,0,1,1,1,0,0,0,15,9,4,1,0,3,0.391,7.2,0,0,0,0,23,0,4,0,0,0
davieza01,2020,NLWC2,SDN,NL,0,0,1,1,0,0,0,6,5,4,1,1,3,0.455,18,0,0,0,0,12,0,4,0,0,0
davisau01,2021,ALDS2,BOS,AL,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
daviswa01,2015,ALCS,KCA,AL,1,0,2,0,0,0,1,8,2,0,0,2,5,0.2,0,0,1,0,0,12,2,0,0,0,0
daviswa01,2015,ALDS1,KCA,AL,0,0,3,0,0,0,2,12,1,0,0,1,5,0.083,0,0,0,0,0,13,3,0,0,0,0
daviswa01,2015,WS,KCA,AL,0,0,3,0,0,0,1,12,3,0,0,0,8,0.214,0,0,0,0,0,14,2,0,0,0,0
daviswa01,2017,NLCS,CHN,NL,0,0,1,0,0,0,1,6,1,1,1,3,3,0.167,4.5,0,0,0,0,9,1,1,0,0,1
daviswa01,2017,NLDS2,CHN,NL,0,0,4,0,0,0,3,13,4,2,1,3,5,0.267,4.15,0,0,0,0,18,3,2,0,0,1
daviswa01,2018,NLDS1,COL,NL,0,0,1,0,0,0,0,0,2,2,2,2,0,1,,0,0,0,0,4,0,2,0,0,0
daviswa01,2018,NLWC,COL,NL,0,0,1,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,5,0,0,0,0,0
daytogr01,2016,NLCS,LAN,NL,0,0,3,0,0,0,0,5,1,0,0,0,2,0.167,0,0,0,0,0,6,1,0,0,0,0
daytogr01,2016,NLDS2,LAN,NL,0,0,4,0,0,0,0,5,5,3,1,2,4,0.5,16.2,0,0,0,0,12,0,3,0,0,0
daytogr01,2020,NLCS,ATL,NL,0,0,1,0,0,0,0,6,8,8,3,1,2,0.571,36,0,0,1,0,16,0,8,0,0,0
degroja01,2015,NLCS,NYN,NL,1,0,1,1,0,0,0,21,4,2,2,1,7,0.16,2.57,0,0,0,0,26,0,2,0,0,0
degroja01,2015,NLDS2,NYN,NL,2,0,2,2,0,0,0,39,11,2,0,4,20,0.229,1.38,1,0,0,0,54,0,2,2,0,1
degroja01,2015,WS,NYN,NL,0,1,1,1,0,0,0,15,6,4,0,3,2,0.273,7.2,0,0,0,0,25,0,4,0,0,0
degroja01,2022,NLWC1,NYN,NL,1,0,1,1,0,0,0,18,5,2,1,2,8,0.227,3,0,0,0,0,25,0,2,1,0,0
delarjo01,2017,NLDS1,ARI,NL,0,0,2,0,0,0,0,6,4,0,0,0,2,0.444,0,0,0,0,0,9,0,0,0,0,0
delarjo01,2017,NLWC,ARI,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0
delarjo01,2018,NLWC,CHN,NL,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
delosen01,2022,ALDS1,CLE,AL,0,0,2,0,0,0,0,7,1,0,0,0,1,0.143,0,0,0,0,0,7,0,0,0,0,1
delosen01,2022,ALWC1,CLE,AL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.25,0,0,0,0,0,5,0,0,0,0,0
desclan01,2021,NLDS2,SFN,NL,0,1,1,1,0,0,0,5,5,2,0,0,2,0.556,10.8,0,0,0,0,10,0,2,0,1,0
devench02,2017,ALCS,HOU,AL,0,0,2,0,0,0,0,2,1,1,0,2,0,0.5,13.5,0,0,0,0,5,0,1,0,1,0
devench02,2017,ALDS2,HOU,AL,0,0,3,0,0,0,0,7,4,3,0,0,3,0.364,11.57,0,0,0,0,11,0,3,0,0,0
devench02,2017,WS,HOU,AL,1,0,5,0,0,0,0,15,4,4,2,1,5,0.211,7.2,0,0,0,0,20,2,4,0,0,0
devench02,2019,WS,HOU,AL,0,0,3,0,0,0,0,9,3,3,1,1,3,0.25,9,0,0,1,0,14,3,3,0,0,0
devench02,2023,ALWC1,TBA,AL,0,0,1,0,0,0,0,6,1,0,0,0,0,0.143,0,0,0,0,0,7,0,0,0,0,0
diazed04,2022,NLWC1,NYN,NL,0,0,2,0,0,0,0,8,2,0,0,1,2,0.25,0,0,0,0,0,10,0,0,1,0,0
diazed04,2024,NLCS,NYN,NL,0,0,3,0,0,0,1,16,2,0,0,2,6,0.111,0,0,0,0,0,20,2,0,0,0,0
diazed04,2024,NLDS1,NYN,NL,0,0,2,0,0,0,1,5,2,3,0,3,4,0.286,16.2,0,0,0,0,10,1,3,0,0,0
diazed04,2024,NLWC1,NYN,NL,1,0,1,0,0,0,0,5,0,0,0,2,3,0,0,0,0,0,0,7,0,0,0,0,0
dickera01,2015,ALCS,TOR,AL,0,1,1,1,0,0,0,5,4,4,2,2,1,0.5,21.6,0,0,1,0,12,0,5,0,1,0
dickera01,2015,ALDS2,TOR,AL,0,0,1,1,0,0,0,14,5,1,0,0,3,0.263,1.93,0,1,0,0,19,0,1,0,0,0
diekmja01,2015,ALDS2,TEX,AL,0,0,4,0,0,0,0,18,2,1,0,0,5,0.105,1.5,0,0,0,0,19,1,1,0,0,0
diekmja01,2016,ALDS1,TEX,AL,0,0,2,0,0,0,0,3,5,3,1,2,1,0.625,27,1,0,0,0,10,1,3,0,0,0
diekmja01,2019,ALWC,OAK,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
diekmja01,2020,ALDS2,OAK,AL,0,0,3,0,0,0,0,9,3,2,1,0,4,0.25,6,0,0,1,0,13,0,2,0,0,0
diekmja01,2020,ALWC4,OAK,AL,0,0,3,0,0,0,1,5,0,0,0,2,1,0,0,0,0,0,0,7,2,0,0,0,0
diekmja01,2023,ALWC1,TBA,AL,0,0,1,0,0,0,0,3,1,0,0,1,2,0.25,0,0,0,0,0,5,0,0,0,0,0
dobnara01,2019,ALDS2,MIN,AL,0,1,1,1,0,0,0,6,6,4,0,2,0,0.545,18,0,0,0,0,13,0,4,0,0,1
dolisra01,2020,ALWC1,TOR,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.333,0,0,0,0,0,3,1,0,0,0,1
dominse01,2022,NLCS,PHI,NL,0,0,3,0,0,0,1,12,2,1,0,0,7,0.143,2.25,0,3,0,0,14,1,1,0,0,0
dominse01,2022,NLDS1,PHI,NL,1,0,2,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,9,1,0,0,0,0
dominse01,2022,NLWC2,PHI,NL,0,0,1,0,0,0,0,2,1,0,0,0,2,0.333,0,0,0,0,0,3,0,0,0,0,0
dominse01,2022,WS,PHI,NL,1,0,3,0,0,0,0,9,4,1,0,1,3,0.308,3,0,1,0,0,14,0,1,0,0,0
dominse01,2023,NLCS,PHI,NL,0,0,3,0,0,0,0,8,2,0,0,3,3,0.2,0,0,0,0,0,14,0,1,0,1,0
dominse01,2023,NLDS1,PHI,NL,0,0,3,0,0,0,0,8,4,0,0,0,4,0.333,0,0,0,0,0,12,0,0,0,0,0
dominse01,2024,ALWC2,BAL,AL,0,0,2,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,5,2,0,0,0,0
doolise01,2017,NLDS2,WAS,NL,0,0,3,0,0,0,1,9,1,0,0,0,4,0.111,0,0,0,0,0,9,3,0,0,0,1
doolise01,2019,NLCS,WAS,NL,0,0,3,0,0,0,1,12,3,1,0,0,3,0.2,2.25,0,0,0,0,15,1,1,0,0,0
doolise01,2019,NLDS1,WAS,NL,0,0,3,0,0,0,0,10,1,1,1,0,3,0.091,2.7,0,0,0,0,11,1,1,0,0,0
doolise01,2019,WS,WAS,NL,0,0,3,0,0,0,1,9,2,0,0,1,2,0.2,0,0,0,0,0,11,2,0,0,0,1
dovalca01,2021,NLDS2,SFN,NL,0,1,3,0,0,0,1,11,2,1,0,0,2,0.154,2.45,0,0,1,0,14,2,1,0,0,0
drakeol01,2019,ALDS1,TBA,AL,0,0,2,0,0,0,0,9,3,2,0,1,4,0.25,6,0,0,0,0,13,0,2,0,0,0
drakeol01,2020,ALDS1,TBA,AL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.25,0,0,0,0,0,4,0,0,0,0,0
duensbr01,2016,ALWC,BAL,AL,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
duensbr01,2017,NLCS,CHN,NL,0,1,3,0,0,0,0,12,1,1,0,3,3,0.1,2.25,1,0,0,0,15,0,1,2,0,1
duensbr01,2017,NLDS2,CHN,NL,1,0,2,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0
duffety01,2019,ALDS2,MIN,AL,0,0,2,0,0,0,0,5,3,4,1,2,4,0.429,21.6,0,0,1,0,11,0,4,0,1,0
duffety01,2020,ALWC3,MIN,AL,0,0,2,0,0,0,0,6,3,1,0,1,2,0.375,4.5,0,1,0,0,9,1,1,0,0,0
duffyda01,2015,ALCS,KCA,AL,1,0,2,0,0,0,0,9,4,2,0,0,6,0.333,6,0,0,0,0,12,1,2,0,0,0
duffyda01,2015,ALDS1,KCA,AL,0,0,1,0,0,0,0,2,1,1,1,0,0,0.333,13.5,0,0,0,0,3,0,1,0,0,0
duffyda01,2015,WS,KCA,AL,0,0,3,0,0,0,0,7,2,1,1,0,3,0.25,3.86,0,0,0,0,8,0,1,0,0,0
dunnida01,2020,ALWC4,CHA,AL,0,0,1,1,0,0,0,2,2,0,0,0,0,0.5,0,0,0,0,0,4,0,0,0,0,0
dunnida01,2023,ALDS1,TEX,AL,1,0,1,0,0,0,0,6,2,1,1,1,1,0.286,4.5,0,0,0,0,8,0,1,0,0,1
