playerID,awardID,yearID,lgID,tie,notes
woodrbr01,Player of the Week,2021,NL,,Week of 2021-05-29
abreujo02,TSN All-Star,2022,AL,,1B
acunaro01,MLB Players Choice Comeback Player,2022,NL,,
adamewi01,Player of the Week,2022,NL,,Week of 2022-04-30
alcansa01,All-MLB Team - First Team,2022,ML,,SP
alcansa01,All-MLB Team - First Team,2022,ML,,SP
alcansa01,Cy Young Award,2022,NL,,
alcansa01,MLB Players Choice Outstanding Pitcher,2022,NL,,
alcansa01,Pitcher of the Month,2022,NL,,June
alcansa01,Player of the Week,2022,NL,,Week of 2022-05-21
alcansa01,TSN All-Star,2022,NL,,SP
alcansa01,TSN Pitcher of the Year,2022,NL,,
alonspe01,Player of the Week,2022,NL,Y,Week of 2022-09-24
altuvjo01,All-MLB Team - First Team,2022,ML,,2B
altuvjo01,All-MLB Team - First Team,2022,ML,,2B
altuvjo01,Silver Slugger,2022,AL,,2B
alvaryo01,All-MLB Team - First Team,2022,ML,,DH
alvaryo01,All-MLB Team - First Team,2022,ML,,DH
alvaryo01,Player of the Month,2022,AL,,June
alvaryo01,Player of the Week,2022,AL,,Week of 2022-09-17
alvaryo01,Player of the Week,2022,AL,,Week of 2022-06-04
alvaryo01,Silver Slugger,2022,AL,,DH
alvaryo01,TSN All-Star,2022,AL,,DH
arenano01,All-MLB Team - Second Team,2022,ML,,3B
arenano01,All-MLB Team - Second Team,2022,ML,,3B
arenano01,Gold Glove,2022,NL,,3B
arenano01,Platinum Glove,2022,NL,,
arenano01,Player of the Month,2022,NL,,August
arenano01,Player of the Month,2022,NL,,April
arenano01,Player of the Week,2022,NL,,Week of 2022-08-06
arenano01,Player of the Week,2022,NL,,Week of 2022-04-09
arenano01,Silver Slugger,2022,NL,,3B
arenano01,TSN All-Star,2022,NL,,3B
arraelu01,Silver Slugger,2022,AL,,UT
bednada01,Reliever of the Month,2022,NL,,May
bellico01,Player of the Week,2022,NL,,Week of 2022-04-23
belljo02,Silver Slugger,2022,NL,,DH
bettsmo01,All-MLB Team - First Team,2022,ML,,OF
bettsmo01,All-MLB Team - First Team,2022,ML,,OF
bettsmo01,Gold Glove,2022,NL,,OF
bettsmo01,Player of the Week,2022,NL,,Week of 2022-08-27
bettsmo01,Silver Slugger,2022,NL,,OF
bettsmo01,TSN All-Star,2022,NL,,OF
bichebo01,Player of the Week,2022,AL,,Week of 2022-09-10
biebesh01,Gold Glove,2022,AL,,P
bogaexa01,Player of the Week,2022,AL,,Week of 2022-09-03
bogaexa01,Silver Slugger,2022,AL,,SS
bogaexa01,TSN All-Star,2022,AL,,SS
bregmal01,Player of the Month,2022,AL,,August
bregmal01,Player of the Week,2022,AL,,Week of 2022-04-09
buxtoby01,Bob Feller Act of Valor Award - MLB Player,2022,ML,,
buxtoby01,Player of the Week,2022,AL,,Week of 2022-06-11
cabremi01,Player of the Week,2022,AL,Y,Week of 2022-04-23
carpema01,Player of the Week,2022,AL,,Week of 2022-07-16
ceasedy01,All-MLB Team - Second Team,2022,ML,,SP
ceasedy01,All-MLB Team - Second Team,2022,ML,,SP
ceasedy01,Pitcher of the Month,2022,AL,,June
ceasedy01,Pitcher of the Month,2022,AL,,July
claseem01,All-MLB Team - First Team,2022,ML,,RP
claseem01,All-MLB Team - First Team,2022,ML,,RP
claseem01,Reliever of the Month,2022,AL,,June
claseem01,Reliever of the Month,2022,AL,,August
claseem01,Reliever of the Month,2022,AL,,September
claseem01,Reliever of the Year Award,2022,AL,,
claseem01,TSN All-Star,2022,AL,,RP
claseem01,TSN Reliever of the Year,2022,AL,,
crawfbr01,Lou Gehrig Memorial Award,2022,ML,,
cuetojo01,Player of the Week,2022,AL,,Week of 2022-08-20
darviyu01,Pitcher of the Month,2022,NL,,September
darviyu01,Player of the Week,2022,NL,,Week of 2022-09-17
detmere01,Player of the Week,2022,AL,,Week of 2022-05-14
diazed04,All-MLB Team - First Team,2022,ML,,RP
diazed04,All-MLB Team - First Team,2022,ML,,RP
diazed04,Reliever of the Month,2022,NL,,August
diazed04,Reliever of the Month,2022,NL,,June
diazed04,Reliever of the Month,2022,NL,,July
diazed04,Reliever of the Year Award,2022,NL,,
diazed04,TSN All-Star,2022,NL,,RP
diazed04,TSN Reliever of the Year,2022,NL,,
donovbr01,Gold Glove,2022,NL,,UT
dovalca01,Reliever of the Month,2022,NL,,September
drurybr01,Silver Slugger,2022,NL,,UT
drurybr01,TSN Comeback Player of the Year,2022,NL,,
escobed01,Player of the Month,2022,NL,Y,September
francty01,Player of the Week,2022,AL,Y,Week of 2022-04-23
freemfr01,All-MLB Team - Second Team,2022,ML,,1B
freemfr01,All-MLB Team - Second Team,2022,ML,,1B
freemfr01,Player of the Month,2022,NL,Y,September
freemfr01,Player of the Week,2022,NL,,Week of 2022-07-16
freemfr01,Player of the Week,2022,NL,,Week of 2022-09-10
freemfr01,Player of the Week,2022,NL,,Week of 2022-06-25
friedma01,All-MLB Team - Second Team,2022,ML,,SP
friedma01,All-MLB Team - Second Team,2022,ML,,SP
friedma01,Gold Glove,2022,NL,,P
galleza01,Pitcher of the Month,2022,NL,,August
galleza01,Player of the Week,2022,NL,,Week of 2022-09-03
gausmke01,Player of the Week,2022,AL,,Week of 2022-08-06
gilbelo01,Pitcher of the Month,2022,AL,,April
gimenan01,All-MLB Team - Second Team,2022,ML,,2B
gimenan01,All-MLB Team - Second Team,2022,ML,,2B
gimenan01,Gold Glove,2022,AL,,2B
gimenan01,TSN All-Star,2022,AL,,2B
goldspa01,All-MLB Team - First Team,2022,ML,,1B
goldspa01,All-MLB Team - First Team,2022,ML,,1B
goldspa01,Hank Aaron Award,2022,NL,,
goldspa01,MLB Players Choice Outstanding Player,2022,NL,,
goldspa01,Most Valuable Player,2022,NL,,
goldspa01,Player of the Month,2022,NL,,May
goldspa01,Player of the Week,2022,NL,,Week of 2022-06-18
goldspa01,Player of the Week,2022,NL,,Week of 2022-07-23
goldspa01,Player of the Week,2022,NL,Y,Week of 2022-08-20
goldspa01,Silver Slugger,2022,NL,,1B
goldspa01,TSN All-Star,2022,NL,,1B
gonzalu03,Rookie of the Month,2022,NL,,May
greenhu01,Player of the Week,2022,NL,,Week of 2022-06-11
grishtr01,Gold Glove,2022,NL,,OF
guerrvl02,Gold Glove,2022,AL,,1B
guerrvl02,Player of the Week,2022,AL,,Week of 2022-06-18
haderjo01,Reliever of the Month,2022,NL,,April
happia01,Gold Glove,2022,NL,,OF
harpebr03,NLCS MVP,2022,NL,,
harpebr03,Player of the Week,2022,NL,,Week of 2022-05-14
harpebr03,TSN All-Star,2022,NL,,DH
harrimi04,Rookie of the Month,2022,NL,,August
harrimi04,Rookie of the Month,2022,NL,,June
harrimi04,Rookie of the Month,2022,NL,,September
harrimi04,Rookie of the Year,2022,NL,,
harrimi04,TSN All-Star,2022,NL,,OF
helslry01,All-MLB Team - Second Team,2022,ML,,RP
helslry01,All-MLB Team - Second Team,2022,ML,,RP
hoffmtr01,Bob Feller Act of Valor Award - HOF Player,2022,ML,,
holmecl01,Reliever of the Month,2022,AL,,May
hoskirh01,Player of the Week,2022,NL,,Week of 2022-07-02
judgeaa01,All-MLB Team - First Team,2022,ML,,OF
judgeaa01,All-MLB Team - First Team,2022,ML,,OF
judgeaa01,Hank Aaron Award,2022,AL,,
judgeaa01,MLB Players Choice Outstanding Player,2022,AL,,
judgeaa01,MLB Players Choice Player of the Year,2022,ML,,
judgeaa01,Most Valuable Player,2022,AL,,
judgeaa01,Player of the Month,2022,AL,,September
judgeaa01,Player of the Month,2022,AL,,July
judgeaa01,Player of the Month,2022,AL,,May
judgeaa01,Player of the Week,2022,AL,,Week of 2022-07-23
judgeaa01,Player of the Week,2022,AL,,Week of 2022-07-30
judgeaa01,Player of the Week,2022,AL,Y,Week of 2022-10-04
judgeaa01,Silver Slugger,2022,AL,,OF
judgeaa01,TSN All-Star,2022,AL,,OF
judgeaa01,TSN Major League Player of the Year,2022,ML,,
kellyme01,Pitcher of the Month,2022,NL,,July
kellyme01,Player of the Week,2022,NL,,Week of 2022-07-30
kirbyge01,Rookie of the Month,2022,AL,,August
kirkal01,Silver Slugger,2022,AL,,C
kirkal01,TSN All-Star,2022,AL,,C
kwanst01,Gold Glove,2022,AL,,OF
kwanst01,Player of the Week,2022,AL,,Week of 2022-09-24
kwanst01,Rookie of the Month,2022,AL,,September
kwanst01,Rookie of the Month,2022,AL,,April
lemahdj01,Gold Glove,2022,AL,,UT
lindofr01,All-MLB Team - Second Team,2022,ML,,SS
lindofr01,All-MLB Team - Second Team,2022,ML,,SS
lindofr01,MLB Players Choice Man of the Year,2022,ML,,
lindofr01,Player of the Week,2022,NL,,Week of 2022-05-28
lopezpa01,Pitcher of the Month,2022,NL,,April
lowena01,Player of the Week,2022,AL,,Week of 2022-08-27
lowena01,Silver Slugger,2022,AL,,1B
machama01,All-MLB Team - First Team,2022,ML,,3B
machama01,All-MLB Team - First Team,2022,ML,,3B
machama01,Player of the Week,2022,NL,,Week of 2022-08-13
manoaal01,All-MLB Team - First Team,2022,ML,,SP
manoaal01,All-MLB Team - First Team,2022,ML,,SP
manoaal01,Pitcher of the Month,2022,AL,,September
margoma01,Player of the Week,2022,AL,,Week of 2022-05-07
martijd02,Player of the Week,2022,AL,Y,Week of 2022-10-04
mcneije01,Silver Slugger,2022,NL,,2B
mcneije01,TSN All-Star,2022,NL,,2B
miranjo01,Rookie of the Month,2022,AL,,July
nolaaa01,All-MLB Team - Second Team,2022,ML,,SP
nolaaa01,All-MLB Team - Second Team,2022,ML,,SP
ohtansh01,All-MLB Team - First Team,2022,ML,,SP
ohtansh01,All-MLB Team - First Team,2022,ML,,SP
ohtansh01,All-MLB Team - Second Team,2022,ML,,DH
ohtansh01,All-MLB Team - Second Team,2022,ML,,DH
ohtansh01,Outstanding DH Award,2022,ML,,
olsonma02,Player of the Week,2022,NL,,Week of 2022-10-04
paredis01,Player of the Week,2022,AL,,Week of 2022-06-25
pasquvi01,Player of the Week,2022,AL,,Week of 2022-08-13
penaje02,ALCS MVP,2022,AL,,
penaje02,Babe Ruth Award,2022,ML,,
penaje02,Gold Glove,2022,AL,,SS
penaje02,World Series MVP,2022,ML,,
perezma02,Pitcher of the Month,2022,AL,,May
pressry01,All-MLB Team - Second Team,2022,ML,,RP
pressry01,All-MLB Team - Second Team,2022,ML,,RP
pujolal01,Comeback Player of the Year,2022,NL,,
pujolal01,Player of the Week,2022,NL,Y,Week of 2022-09-24
pujolal01,Player of the Week,2022,NL,Y,Week of 2022-08-20
ramirjo01,Player of the Month,2022,AL,,April
ramirjo01,Player of the Week,2022,AL,,Week of 2022-04-16
ramirjo01,Player of the Week,2022,AL,,Week of 2022-05-28
ramirjo01,Silver Slugger,2022,AL,,3B
ramirjo01,TSN All-Star,2022,AL,,3B
rasmudr01,Pitcher of the Month,2022,AL,,August
realmjt01,All-MLB Team - First Team,2022,ML,,C
realmjt01,All-MLB Team - First Team,2022,ML,,C
realmjt01,Gold Glove,2022,NL,,C
realmjt01,Silver Slugger,2022,NL,,C
realmjt01,TSN All-Star,2022,NL,,C
rileyau01,Player of the Month,2022,NL,,July
rileyau01,Player of the Week,2022,NL,,Week of 2022-07-09
rodgebr02,Gold Glove,2022,NL,,2B
rodgebr02,Player of the Week,2022,NL,,Week of 2022-06-04
rodriju01,All-MLB Team - Second Team,2022,ML,,OF
rodriju01,All-MLB Team - Second Team,2022,ML,,OF
rodriju01,MLB Players Choice Outstanding Rookie,2022,AL,,
rodriju01,Player of the Week,2022,AL,,Week of 2022-07-02
rodriju01,Rookie of the Month,2022,AL,,June
rodriju01,Rookie of the Month,2022,AL,,May
rodriju01,Rookie of the Year,2022,AL,,
rodriju01,Silver Slugger,2022,AL,,OF
rodriju01,TSN All-Star,2022,AL,,OF
rodriju01,TSN Rookie of the Year,2022,AL,,
rogerst01,MLB Players Curt Flood Award,2022,ML,,
romanjo03,Reliever of the Month,2022,AL,,April
romanjo03,Reliever of the Month,2022,AL,,July
scherma01,All-MLB Team - Second Team,2022,ML,,SP
scherma01,All-MLB Team - Second Team,2022,ML,,SP
schwaky01,All-MLB Team - Second Team,2022,ML,,OF
schwaky01,All-MLB Team - Second Team,2022,ML,,OF
schwaky01,Player of the Month,2022,NL,,June
schwaky01,Silver Slugger,2022,NL,,OF
seageco01,Player of the Week,2022,AL,,Week of 2022-07-09
smithwi05,All-MLB Team - Second Team,2022,ML,,C
smithwi05,All-MLB Team - Second Team,2022,ML,,C
sotoju01,Silver Slugger,2022,NL,,OF
sotoju01,TSN All-Star,2022,NL,,OF
stantmi03,All-Star Game MVP,2022,AL,,
storytr01,Player of the Week,2022,AL,,Week of 2022-05-21
strawmy01,Gold Glove,2022,AL,,OF
stridsp01,MLB Players Choice Outstanding Rookie,2022,NL,,
stridsp01,Rookie of the Month,2022,NL,,July
stridsp01,TSN Rookie of the Year,2022,NL,,
suzukse01,Player of the Week,2022,NL,,Week of 2022-04-16
suzukse01,Rookie of the Month,2022,NL,,April
swansda01,Gold Glove,2022,NL,,SS
tellero01,Player of the Week,2022,NL,,Week of 2022-05-07
trevijo01,Gold Glove,2022,AL,,C
trevijo01,Platinum Glove,2022,AL,,
troutmi01,All-MLB Team - First Team,2022,ML,,OF
troutmi01,All-MLB Team - First Team,2022,ML,,OF
troutmi01,Silver Slugger,2022,AL,,OF
troutmi01,TSN All-Star,2022,AL,,OF
tuckeky01,All-MLB Team - Second Team,2022,ML,,OF
tuckeky01,All-MLB Team - Second Team,2022,ML,,OF
tuckeky01,Gold Glove,2022,AL,,OF
turneju01,Roberto Clemente Award,2022,ML,,
turnetr01,All-MLB Team - First Team,2022,ML,,SS
turnetr01,All-MLB Team - First Team,2022,ML,,SS
turnetr01,Silver Slugger,2022,NL,,SS
turnetr01,TSN All-Star,2022,NL,,SS
uriasju01,All-MLB Team - Second Team,2022,ML,,SP
uriasju01,All-MLB Team - Second Team,2022,ML,,SP
uriasra01,Gold Glove,2022,AL,,3B
valdefr01,All-MLB Team - First Team,2022,ML,,SP
valdefr01,All-MLB Team - First Team,2022,ML,,SP
verlaju01,All-MLB Team - First Team,2022,ML,,SP
verlaju01,All-MLB Team - First Team,2022,ML,,SP
verlaju01,Comeback Player of the Year,2022,AL,,
verlaju01,Cy Young Award,2022,AL,,
verlaju01,MLB Players Choice Comeback Player,2022,AL,,
verlaju01,MLB Players Choice Outstanding Pitcher,2022,AL,,
verlaju01,TSN All-Star,2022,AL,,SP
verlaju01,TSN Comeback Player of the Year,2022,AL,,
verlaju01,TSN Pitcher of the Year,2022,AL,,
walkech02,Gold Glove,2022,NL,,1B
wardta01,Player of the Week,2022,AL,,Week of 2022-04-30
wheelza01,Pitcher of the Month,2022,NL,,May
abramcj01,Player of the Week,2023,NL,,Week of 2023-07-15
acunaro01,All-MLB Team - First Team,2023,ML,,OF
acunaro01,All-MLB Team - First Team,2023,ML,,OF
acunaro01,Hank Aaron Award,2023,NL,,
acunaro01,MLB Players Choice Outstanding Player,2023,NL,,
acunaro01,MLB Players Choice Player of the Year,2023,ML,,
acunaro01,Most Valuable Player,2023,NL,,
acunaro01,Player of the Month,2023,NL,,April
acunaro01,Player of the Month,2023,NL,,June
acunaro01,Player of the Month,2023,NL,,September
acunaro01,Player of the Week,2023,NL,,Week of 2023-07-01
acunaro01,Silver Slugger,2023,NL,,OF
acunaro01,TSN All-Star,2023,NL,,OF
acunaro01,TSN Major League Player of the Year,2023,ML,,
albieoz01,All-MLB Team - Second Team,2023,ML,,2B
albieoz01,All-MLB Team - Second Team,2023,ML,,2B
albieoz01,TSN All-Star,2023,NL,,2B
alonspe01,Player of the Week,2023,NL,,Week of 2023-07-29
altuvjo01,Player of the Week,2023,AL,,Week of 2023-09-09
altuvjo01,Player of the Week,2023,AL,,Week of 2023-08-12
alvarfr01,Rookie of the Month,2023,NL,,July
alvaryo01,All-MLB Team - Second Team,2023,ML,,DH
alvaryo01,All-MLB Team - Second Team,2023,ML,,DH
alvaryo01,Player of the Month,2023,AL,,September
arraelu01,Silver Slugger,2023,NL,,2B
bautife01,All-MLB Team - First Team,2023,ML,,RP
bautife01,All-MLB Team - First Team,2023,ML,,RP
bautife01,Reliever of the Month,2023,AL,,April
bautife01,Reliever of the Month,2023,AL,,June
bautife01,Reliever of the Month,2023,AL,,July
bautife01,Reliever of the Year Award,2023,AL,,
bautife01,TSN All-Star,2023,AL,,RP
bautife01,TSN Reliever of the Year,2023,AL,,
bellico01,Comeback Player of the Year,2023,NL,,
bellico01,MLB Players Choice Comeback Player,2023,NL,,
bellico01,Player of the Month,2023,NL,,July
bellico01,Silver Slugger,2023,NL,,UT
bellico01,TSN All-Star,2023,NL,Y,OF
bellico01,TSN Comeback Player of the Year,2023,NL,,
berrijo01,Gold Glove,2023,AL,,P
bettsmo01,All-MLB Team - First Team,2023,ML,,OF
bettsmo01,All-MLB Team - First Team,2023,ML,,OF
bettsmo01,Player of the Month,2023,NL,,August
bettsmo01,Player of the Week,2023,NL,,Week of 2023-08-26
bettsmo01,Silver Slugger,2023,NL,,OF
bettsmo01,TSN All-Star,2023,NL,,OF
bradiky01,All-MLB Team - Second Team,2023,ML,,SP
bradiky01,All-MLB Team - Second Team,2023,ML,,SP
bradlph01,MLB Players Curt Flood Award,2023,ML,,
burneco01,Pitcher of the Month,2023,NL,,July
carroco02,All-MLB Team - First Team,2023,ML,,OF
carroco02,All-MLB Team - First Team,2023,ML,,OF
carroco02,MLB Players Choice Outstanding Rookie,2023,NL,,
carroco02,Player of the Week,2023,NL,,Week of 2023-06-10
carroco02,Rookie of the Month,2023,NL,,June
carroco02,Rookie of the Year,2023,NL,,
carroco02,TSN Rookie of the Year,2023,NL,,
casastr01,Rookie of the Month,2023,AL,,July
chapmma01,Gold Glove,2023,AL,,3B
chapmma01,Player of the Month,2023,AL,,April
chapmma01,Player of the Week,2023,AL,,Week of 2023-04-08
claseem01,All-MLB Team - Second Team,2023,ML,,RP
claseem01,All-MLB Team - Second Team,2023,ML,,RP
colege01,All-MLB Team - First Team,2023,ML,,SP
colege01,All-MLB Team - First Team,2023,ML,,SP
colege01,Cy Young Award,2023,AL,,
colege01,MLB Players Choice Outstanding Pitcher,2023,AL,,
colege01,Pitcher of the Month,2023,AL,,April
colege01,Player of the Week,2023,AL,,Week of 2023-04-15
colege01,TSN All-Star,2023,AL,,SP
colege01,TSN Pitcher of the Year,2023,AL,,
contrwi02,Silver Slugger,2023,NL,,C
contrwi02,TSN All-Star,2023,NL,Y,C
croncj01,Player of the Week,2023,NL,,Week of 2023-04-01
delacel01,Player of the Week,2023,NL,,Week of 2023-06-24
deverra01,Player of the Week,2023,AL,,Week of 2023-09-16
deverra01,Silver Slugger,2023,AL,,3B
diazel01,All-Star Game MVP,2023,NL,,
diazya01,Silver Slugger,2023,AL,,1B
diazya01,TSN All-Star,2023,AL,,1B
dovalca01,Reliever of the Month,2023,NL,,May
doylebr02,Gold Glove,2023,NL,,OF
dubonma01,Gold Glove,2023,AL,,UT
duvalad01,Player of the Week,2023,AL,,Week of 2023-08-26
duvalad01,Player of the Week,2023,AL,,Week of 2023-04-01
eovalna01,All-MLB Team - Second Team,2023,ML,,SP
eovalna01,All-MLB Team - Second Team,2023,ML,,SP
eovalna01,Pitcher of the Month,2023,AL,,May
fiskca01,Bob Feller Act of Valor Award - HOF Player,2023,ML,,
freemfr01,All-MLB Team - First Team,2023,ML,,1B
freemfr01,All-MLB Team - First Team,2023,ML,,1B
freemfr01,Player of the Month,2023,NL,,May
freemfr01,Player of the Week,2023,NL,,Week of 2023-08-05
freemfr01,TSN All-Star,2023,NL,,1B
galleza01,All-MLB Team - First Team,2023,ML,,SP
galleza01,All-MLB Team - First Team,2023,ML,,SP
galleza01,Player of the Week,2023,NL,,Week of 2023-04-15
garciad02,ALCS MVP,2023,AL,,
garciad02,All-MLB Team - Second Team,2023,ML,,OF
garciad02,All-MLB Team - Second Team,2023,ML,,OF
garciad02,Babe Ruth Award,2023,ML,,
garciad02,Gold Glove,2023,AL,,OF
garciad02,Player of the Week,2023,AL,,Week of 2023-04-22
gausmke01,All-MLB Team - Second Team,2023,ML,,SP
gausmke01,All-MLB Team - Second Team,2023,ML,,SP
gelofza01,Rookie of the Month,2023,AL,,August
germado01,Player of the Week,2023,AL,Y,Week of 2023-07-01
gilbelo01,Player of the Week,2023,AL,,Week of 2023-07-08
gimenan01,Gold Glove,2023,AL,,2B
gimenan01,Platinum Glove,2023,AL,,
glasnty01,Pitcher of the Month,2023,AL,,July
glasnty01,TSN Comeback Player of the Year,2023,AL,,
goldspa01,Lou Gehrig Memorial Award,2023,ML,,
gormano01,Player of the Week,2023,NL,,Week of 2023-05-20
grayjo02,Bob Feller Act of Valor Award - MLB Player,2023,ML,,
grayso01,All-MLB Team - Second Team,2023,ML,,SP
grayso01,All-MLB Team - Second Team,2023,ML,,SP
haderjo01,All-MLB Team - First Team,2023,ML,,RP
haderjo01,All-MLB Team - First Team,2023,ML,,RP
haderjo01,Reliever of the Month,2023,NL,,April
happia01,Gold Glove,2023,NL,,OF
harpebr03,Silver Slugger,2023,NL,,DH
harpebr03,TSN All-Star,2023,NL,,DH
harrimi04,Player of the Week,2023,NL,,Week of 2023-06-17
hayeske01,Gold Glove,2023,NL,,3B
heimjo01,All-MLB Team - Second Team,2023,ML,,C
heimjo01,All-MLB Team - Second Team,2023,ML,,C
heimjo01,Gold Glove,2023,AL,,C
hendegu01,MLB Players Choice Outstanding Rookie,2023,AL,,
hendegu01,Player of the Week,2023,AL,,Week of 2023-06-10
hendegu01,Rookie of the Month,2023,AL,,June
hendegu01,Rookie of the Year,2023,AL,,
hendegu01,Silver Slugger,2023,AL,,UT
hendegu01,TSN Rookie of the Year,2023,AL,,
hendrli01,Comeback Player of the Year,2023,AL,,
hendrli01,MLB Players Choice Comeback Player,2023,AL,,
hoernni01,Gold Glove,2023,NL,,2B
holmecl01,Reliever of the Month,2023,AL,,September
iglesra01,Reliever of the Month,2023,NL,,August
jonesno01,Player of the Week,2023,NL,,Week of 2023-09-30
jonesno01,Rookie of the Month,2023,NL,,September
judgeaa01,All-MLB Team - Second Team,2023,ML,,OF
judgeaa01,All-MLB Team - Second Team,2023,ML,,OF
judgeaa01,Player of the Month,2023,AL,,May
judgeaa01,Player of the Week,2023,AL,,Week of 2023-09-23
judgeaa01,Player of the Week,2023,AL,,Week of 2023-05-20
judgeaa01,Roberto Clemente Award,2023,ML,,
jungjo01,Rookie of the Month,2023,AL,,April
jungjo01,Rookie of the Month,2023,AL,,May
kellemi03,Player of the Week,2023,NL,,Week of 2023-05-13
kershcl01,Pitcher of the Month,2023,NL,,April
kiermke01,Gold Glove,2023,AL,,OF
kimbrcr01,Reliever of the Month,2023,NL,,June
kimha01,Gold Glove,2023,NL,,UT
kirilal01,Player of the Week,2023,AL,,Week of 2023-07-22
kwanst01,Gold Glove,2023,AL,,OF
langeal01,Reliever of the Month,2023,AL,,May
lewisro02,Rookie of the Month,2023,AL,,September
lindofr01,All-MLB Team - Second Team,2023,ML,,SS
lindofr01,All-MLB Team - Second Team,2023,ML,,SS
lindofr01,Silver Slugger,2023,NL,,SS
lorenmi01,Player of the Week,2023,NL,Y,Week of 2023-08-12
lowena01,Gold Glove,2023,AL,,1B
machama01,Player of the Week,2023,NL,,Week of 2023-07-08
marteke01,NLCS MVP,2023,NL,,
martijd02,Player of the Week,2023,NL,,Week of 2023-09-23
mccorch01,Player of the Week,2023,AL,,Week of 2023-07-15
mclaima01,Player of the Week,2023,NL,Y,Week of 2023-05-27
meyerja02,Player of the Week,2023,NL,Y,Week of 2023-05-27
montgjo01,All-MLB Team - Second Team,2023,ML,,SP
montgjo01,All-MLB Team - Second Team,2023,ML,,SP
morenga01,Gold Glove,2023,NL,,C
muncyma01,Player of the Week,2023,NL,,Week of 2023-04-22
munozan01,Reliever of the Month,2023,AL,,August
murphse01,Player of the Week,2023,NL,,Week of 2023-05-06
murphse01,TSN All-Star,2023,NL,Y,C
ohtansh01,All-MLB Team - First Team,2023,ML,,DH
ohtansh01,All-MLB Team - First Team,2023,ML,,DH
ohtansh01,All-MLB Team - First Team,2023,ML,,SP
ohtansh01,All-MLB Team - First Team,2023,ML,,SP
ohtansh01,Hank Aaron Award,2023,AL,,
ohtansh01,MLB Players Choice Outstanding Player,2023,AL,,
ohtansh01,Most Valuable Player,2023,AL,,
ohtansh01,Outstanding DH Award,2023,ML,,
ohtansh01,Player of the Month,2023,AL,,July
ohtansh01,Player of the Month,2023,AL,,June
ohtansh01,Player of the Week,2023,AL,,Week of 2023-07-29
ohtansh01,Player of the Week,2023,AL,,Week of 2023-06-17
ohtansh01,Player of the Week,2023,AL,Y,Week of 2023-07-01
ohtansh01,Silver Slugger,2023,AL,,DH
ohtansh01,TSN All-Star,2023,AL,,DH
olsonma02,All-MLB Team - Second Team,2023,ML,,1B
olsonma02,All-MLB Team - Second Team,2023,ML,,1B
olsonma02,Player of the Week,2023,NL,Y,Week of 2023-08-12
olsonma02,Player of the Week,2023,NL,,Week of 2023-09-09
olsonma02,Silver Slugger,2023,NL,,1B
outmaja01,Rookie of the Month,2023,NL,,April
outmaja01,Rookie of the Month,2023,NL,,August
paxtoja01,Pitcher of the Month,2023,AL,,June
peralfr01,Pitcher of the Month,2023,NL,,August
raganco01,Pitcher of the Month,2023,AL,,August
raleica01,TSN All-Star,2023,AL,Y,C
ramirjo01,All-MLB Team - Second Team,2023,ML,,3B
ramirjo01,All-MLB Team - Second Team,2023,ML,,3B
ramirjo01,TSN All-Star,2023,AL,,3B
rengilu01,Player of the Week,2023,AL,,Week of 2023-09-02
reynobr01,Player of the Week,2023,NL,,Week of 2023-04-08
rileyau01,All-MLB Team - First Team,2023,ML,,3B
rileyau01,All-MLB Team - First Team,2023,ML,,3B
rileyau01,Player of the Week,2023,NL,,Week of 2023-07-22
rileyau01,Silver Slugger,2023,NL,,3B
rileyau01,TSN All-Star,2023,NL,,SS
rizzoan01,Player of the Week,2023,AL,,Week of 2023-05-13
roberlu01,Player of the Week,2023,AL,,Week of 2023-06-24
roberlu01,Silver Slugger,2023,AL,,OF
roberlu01,TSN All-Star,2023,AL,,OF
rodriju01,Player of the Month,2023,AL,,August
rodriju01,Player of the Week,2023,AL,,Week of 2023-05-27
rodriju01,Player of the Week,2023,AL,,Week of 2023-08-19
rodriju01,Silver Slugger,2023,AL,,OF
rodriju01,TSN All-Star,2023,AL,,OF
rookebr01,Player of the Week,2023,AL,,Week of 2023-04-29
rosared01,Player of the Week,2023,NL,,Week of 2023-08-19
rutscad01,All-MLB Team - First Team,2023,ML,,C
rutscad01,All-MLB Team - First Team,2023,ML,,C
rutscad01,Silver Slugger,2023,AL,,C
rutscad01,TSN All-Star,2023,AL,Y,C
scottta01,Reliever of the Month,2023,NL,,September
seageco01,All-MLB Team - First Team,2023,ML,,SS
seageco01,All-MLB Team - First Team,2023,ML,,SS
seageco01,Player of the Week,2023,NL,,Week of 2023-06-03
seageco01,Silver Slugger,2023,AL,,SS
seageco01,TSN All-Star,2023,AL,,SS
seageco01,World Series MVP,2023,ML,,
semiema01,All-MLB Team - First Team,2023,ML,,2B
semiema01,All-MLB Team - First Team,2023,ML,,2B
semiema01,MLB Players Choice Man of the Year,2023,ML,,
semiema01,Silver Slugger,2023,AL,,2B
semiema01,TSN All-Star,2023,AL,,2B
senzeni01,Player of the Week,2023,NL,,Week of 2023-04-29
skubata01,Pitcher of the Month,2023,AL,,September
smithwi05,TSN All-Star,2023,NL,Y,C
snellbl01,All-MLB Team - First Team,2023,ML,,SP
snellbl01,All-MLB Team - First Team,2023,ML,,SP
snellbl01,Cy Young Award,2023,NL,,
snellbl01,MLB Players Choice Outstanding Pitcher,2023,NL,,
snellbl01,Pitcher of the Month,2023,NL,,June
